"country";"variable";"percentile";"year";"value";"age";"pop"
"IT";"tptincj992";"p33p34";2001;"18282.7";992;"j"
"IT";"tptincj992";"p33p34";2002;"18467.3";992;"j"
"IT";"tptincj992";"p33p34";2003;"18261.4";992;"j"
"IT";"tptincj992";"p33p34";2004;"18325.9";992;"j"
"IT";"tptincj992";"p33p34";2005;"19012.9";992;"j"
"IT";"tptincj992";"p33p34";2006;"19014.6";992;"j"
"IT";"tptincj992";"p33p34";2007;"18978.8";992;"j"
"IT";"tptincj992";"p33p34";2008;"19050.8";992;"j"
"IT";"tptincj992";"p33p34";2009;"17808.6";992;"j"
"IT";"tptincj992";"p33p34";2010;"17729.1";992;"j"
"IT";"tptincj992";"p33p34";2011;"17464.1";992;"j"
"IT";"tptincj992";"p33p34";2012;"16575.1";992;"j"
"IT";"tptincj992";"p33p34";2013;"16009.4";992;"j"
"IT";"tptincj992";"p33p34";2014;"15909.4";992;"j"
"IT";"tptincj992";"p33p34";2015;"16245.2";992;"j"
"IT";"tptincj992";"p33p34";2016;"16248.3";992;"j"
"IT";"tptincj992";"p33p34";2017;"16271.7";992;"j"
"IT";"tptincj992";"p33p34";2018;"16540.8";992;"j"
"IT";"tptincj992";"p33p34";2019;"16651.5";992;"j"
"IT";"tptincj992";"p33p34";2020;"15039.2";992;"j"
"IT";"tptincj992";"p33p34";2021;"16427";992;"j"
"IT";"tptincj992";"p33p34";2022;"17034.3";992;"j"
"IT";"tptincj992";"p33p34";2023;"17205.3";992;"j"
"IT";"tptincj992";"p34p100";1820;"1005.8";992;"j"
"IT";"tptincj992";"p34p100";1850;"939.5";992;"j"
"IT";"tptincj992";"p34p100";1880;"1066.5";992;"j"
"IT";"tptincj992";"p34p100";1900;"1383.2";992;"j"
"IT";"tptincj992";"p34p100";1910;"1775.7";992;"j"
"IT";"tptincj992";"p34p100";1920;"2312.6";992;"j"
"IT";"tptincj992";"p34p100";1930;"2861.8";992;"j"
"IT";"tptincj992";"p34p100";1940;"2364.6";992;"j"
"IT";"tptincj992";"p34p100";1950;"5047.8";992;"j"
"IT";"tptincj992";"p34p100";1960;"7976.400000000001";992;"j"
"IT";"tptincj992";"p34p100";1970;"15573.5";992;"j"
"IT";"tptincj992";"p34p100";1980;"17433.6";992;"j"
"IT";"tptincj992";"p34p100";1981;"17524.3";992;"j"
"IT";"tptincj992";"p34p100";1982;"17459.5";992;"j"
"IT";"tptincj992";"p34p100";1983;"17584.4";992;"j"
"IT";"tptincj992";"p34p100";1984;"17728";992;"j"
"IT";"tptincj992";"p34p100";1985;"17905.7";992;"j"
"IT";"tptincj992";"p34p100";1986;"18031.3";992;"j"
"IT";"tptincj992";"p34p100";1987;"18610.7";992;"j"
"IT";"tptincj992";"p34p100";1988;"18328.7";992;"j"
"IT";"tptincj992";"p34p100";1989;"18889.9";992;"j"
"IT";"tptincj992";"p34p100";1990;"18677.8";992;"j"
"IT";"tptincj992";"p34p100";1991;"19077.5";992;"j"
"IT";"tptincj992";"p34p100";1992;"18604.7";992;"j"
"IT";"tptincj992";"p34p100";1993;"17682.6";992;"j"
"IT";"tptincj992";"p34p100";1994;"17407.8";992;"j"
"IT";"tptincj992";"p34p100";1995;"17786.5";992;"j"
"IT";"tptincj992";"p34p100";1996;"17768.9";992;"j"
"IT";"tptincj992";"p34p100";1997;"18208.6";992;"j"
"IT";"tptincj992";"p34p100";1998;"18001.3";992;"j"
"IT";"tptincj992";"p34p100";1999;"18460";992;"j"
"IT";"tptincj992";"p34p100";2000;"18810.1";992;"j"
"IT";"tptincj992";"p34p100";2001;"18897.2";992;"j"
"IT";"tptincj992";"p34p100";2002;"19065.7";992;"j"
"IT";"tptincj992";"p34p100";2003;"18909.3";992;"j"
"IT";"tptincj992";"p34p100";2004;"18836.9";992;"j"
"IT";"tptincj992";"p34p100";2005;"19543.2";992;"j"
"IT";"tptincj992";"p34p100";2006;"19567.1";992;"j"
"IT";"tptincj992";"p34p100";2007;"19566.7";992;"j"
"IT";"tptincj992";"p34p100";2008;"19677.3";992;"j"
"IT";"tptincj992";"p34p100";2009;"18316";992;"j"
"IT";"tptincj992";"p34p100";2010;"18225";992;"j"
"IT";"tptincj992";"p34p100";2011;"18014.4";992;"j"
"IT";"tptincj992";"p34p100";2012;"17084.4";992;"j"
"IT";"tptincj992";"p34p100";2013;"16506.9";992;"j"
"IT";"tptincj992";"p34p100";2014;"16500.2";992;"j"
"IT";"tptincj992";"p34p100";2015;"16752.8";992;"j"
"IT";"tptincj992";"p34p100";2016;"16762.5";992;"j"
"IT";"tptincj992";"p34p100";2017;"16805.5";992;"j"
"IT";"tptincj992";"p34p100";2018;"17153.4";992;"j"
"IT";"tptincj992";"p34p100";2019;"17234.3";992;"j"
"IT";"tptincj992";"p34p100";2020;"15565.3";992;"j"
"IT";"tptincj992";"p34p100";2021;"16986.8";992;"j"
"IT";"tptincj992";"p34p100";2022;"17616.8";992;"j"
"IT";"tptincj992";"p34p100";2023;"17767.2";992;"j"
"IT";"tptincj992";"p34p35";1820;"1005.8";992;"j"
"IT";"tptincj992";"p34p35";1850;"939.5";992;"j"
"IT";"tptincj992";"p34p35";1880;"1066.5";992;"j"
"IT";"tptincj992";"p34p35";1900;"1383.2";992;"j"
"IT";"tptincj992";"p34p35";1910;"1775.7";992;"j"
"IT";"tptincj992";"p34p35";1920;"2312.6";992;"j"
"IT";"tptincj992";"p34p35";1930;"2861.8";992;"j"
"IT";"tptincj992";"p34p35";1940;"2364.6";992;"j"
"IT";"tptincj992";"p34p35";1950;"5047.8";992;"j"
"IT";"tptincj992";"p34p35";1960;"7976.400000000001";992;"j"
"IT";"tptincj992";"p34p35";1970;"15573.5";992;"j"
"IT";"tptincj992";"p34p35";1980;"17433.6";992;"j"
"IT";"tptincj992";"p34p35";1981;"17524.3";992;"j"
"IT";"tptincj992";"p34p35";1982;"17459.5";992;"j"
"IT";"tptincj992";"p34p35";1983;"17584.4";992;"j"
"IT";"tptincj992";"p34p35";1984;"17728";992;"j"
"IT";"tptincj992";"p34p35";1985;"17905.7";992;"j"
"IT";"tptincj992";"p34p35";1986;"18031.3";992;"j"
"IT";"tptincj992";"p34p35";1987;"18610.7";992;"j"
"IT";"tptincj992";"p34p35";1988;"18328.7";992;"j"
"IT";"tptincj992";"p34p35";1989;"18889.9";992;"j"
"IT";"tptincj992";"p34p35";1990;"18677.8";992;"j"
"IT";"tptincj992";"p34p35";1991;"19077.5";992;"j"
"IT";"tptincj992";"p34p35";1992;"18604.7";992;"j"
"IT";"tptincj992";"p34p35";1993;"17682.6";992;"j"
"IT";"tptincj992";"p34p35";1994;"17407.8";992;"j"
"IT";"tptincj992";"p34p35";1995;"17786.5";992;"j"
"IT";"tptincj992";"p34p35";1996;"17768.9";992;"j"
"IT";"tptincj992";"p34p35";1997;"18208.6";992;"j"
"IT";"tptincj992";"p34p35";1998;"18001.3";992;"j"
"IT";"tptincj992";"p34p35";1999;"18460";992;"j"
"IT";"tptincj992";"p34p35";2000;"18810.1";992;"j"
"IT";"tptincj992";"p34p35";2001;"18897.2";992;"j"
"IT";"tptincj992";"p34p35";2002;"19065.7";992;"j"
"IT";"tptincj992";"p34p35";2003;"18909.3";992;"j"
"IT";"tptincj992";"p34p35";2004;"18836.9";992;"j"
"IT";"tptincj992";"p34p35";2005;"19543.2";992;"j"
"IT";"tptincj992";"p34p35";2006;"19567.1";992;"j"
"IT";"tptincj992";"p34p35";2007;"19566.7";992;"j"
"IT";"tptincj992";"p34p35";2008;"19677.3";992;"j"
"IT";"tptincj992";"p34p35";2009;"18316";992;"j"
"IT";"tptincj992";"p34p35";2010;"18225";992;"j"
"IT";"tptincj992";"p34p35";2011;"18014.4";992;"j"
"IT";"tptincj992";"p34p35";2012;"17084.4";992;"j"
"IT";"tptincj992";"p34p35";2013;"16506.9";992;"j"
"IT";"tptincj992";"p34p35";2014;"16500.2";992;"j"
"IT";"tptincj992";"p34p35";2015;"16752.8";992;"j"
"IT";"tptincj992";"p34p35";2016;"16762.5";992;"j"
"IT";"tptincj992";"p34p35";2017;"16805.5";992;"j"
"IT";"tptincj992";"p34p35";2018;"17153.4";992;"j"
"IT";"tptincj992";"p34p35";2019;"17234.3";992;"j"
"IT";"tptincj992";"p34p35";2020;"15565.3";992;"j"
"IT";"tptincj992";"p34p35";2021;"16986.8";992;"j"
"IT";"tptincj992";"p34p35";2022;"17616.8";992;"j"
"IT";"tptincj992";"p34p35";2023;"17767.2";992;"j"
"IT";"tptincj992";"p35p100";1820;"1011.5";992;"j"
"IT";"tptincj992";"p35p100";1850;"944.9000000000001";992;"j"
"IT";"tptincj992";"p35p100";1880;"1071.2";992;"j"
"IT";"tptincj992";"p35p100";1900;"1394.4";992;"j"
"IT";"tptincj992";"p35p100";1910;"1795.8";992;"j"
"IT";"tptincj992";"p35p100";1920;"2357.9";992;"j"
"IT";"tptincj992";"p35p100";1930;"2933.1";992;"j"
"IT";"tptincj992";"p35p100";1940;"2408";992;"j"
"IT";"tptincj992";"p35p100";1950;"5173.900000000001";992;"j"
"IT";"tptincj992";"p35p100";1960;"8156.8";992;"j"
"IT";"tptincj992";"p35p100";1970;"15974.6";992;"j"
"IT";"tptincj992";"p35p100";1980;"17876.8";992;"j"
"IT";"tptincj992";"p35p100";1981;"17967.1";992;"j"
"IT";"tptincj992";"p35p100";1982;"17882.8";992;"j"
"IT";"tptincj992";"p35p100";1983;"18023.6";992;"j"
"IT";"tptincj992";"p35p100";1984;"18198.7";992;"j"
"IT";"tptincj992";"p35p100";1985;"18393.3";992;"j"
"IT";"tptincj992";"p35p100";1986;"18546.1";992;"j"
"IT";"tptincj992";"p35p100";1987;"19077.5";992;"j"
"IT";"tptincj992";"p35p100";1988;"18805.9";992;"j"
"IT";"tptincj992";"p35p100";1989;"19378.6";992;"j"
"IT";"tptincj992";"p35p100";1990;"19230.6";992;"j"
"IT";"tptincj992";"p35p100";1991;"19665.8";992;"j"
"IT";"tptincj992";"p35p100";1992;"19121.7";992;"j"
"IT";"tptincj992";"p35p100";1993;"18234.2";992;"j"
"IT";"tptincj992";"p35p100";1994;"17868.5";992;"j"
"IT";"tptincj992";"p35p100";1995;"18285.8";992;"j"
"IT";"tptincj992";"p35p100";1996;"18372.4";992;"j"
"IT";"tptincj992";"p35p100";1997;"18825.8";992;"j"
"IT";"tptincj992";"p35p100";1998;"18553.7";992;"j"
"IT";"tptincj992";"p35p100";1999;"19050.5";992;"j"
"IT";"tptincj992";"p35p100";2000;"19476.8";992;"j"
"IT";"tptincj992";"p35p100";2001;"19537.9";992;"j"
"IT";"tptincj992";"p35p100";2002;"19656";992;"j"
"IT";"tptincj992";"p35p100";2003;"19541.1";992;"j"
"IT";"tptincj992";"p35p100";2004;"19365.4";992;"j"
"IT";"tptincj992";"p35p100";2005;"20047.5";992;"j"
"IT";"tptincj992";"p35p100";2006;"20111.5";992;"j"
"IT";"tptincj992";"p35p100";2007;"20154.4";992;"j"
"IT";"tptincj992";"p35p100";2008;"20283";992;"j"
"IT";"tptincj992";"p35p100";2009;"18782.9";992;"j"
"IT";"tptincj992";"p35p100";2010;"18701.2";992;"j"
"IT";"tptincj992";"p35p100";2011;"18537.8";992;"j"
"IT";"tptincj992";"p35p100";2012;"17570.6";992;"j"
"IT";"tptincj992";"p35p100";2013;"17003.1";992;"j"
"IT";"tptincj992";"p35p100";2014;"17035";992;"j"
"IT";"tptincj992";"p35p100";2015;"17234.5";992;"j"
"IT";"tptincj992";"p35p100";2016;"17229.9";992;"j"
"IT";"tptincj992";"p35p100";2017;"17303.9";992;"j"
"IT";"tptincj992";"p35p100";2018;"17671.1";992;"j"
"IT";"tptincj992";"p35p100";2019;"17758";992;"j"
"IT";"tptincj992";"p35p100";2020;"16033.6";992;"j"
"IT";"tptincj992";"p35p100";2021;"17487.7";992;"j"
"IT";"tptincj992";"p35p100";2022;"18150.2";992;"j"
"IT";"tptincj992";"p35p100";2023;"18291.2";992;"j"
"IT";"tptincj992";"p35p36";1820;"1011.5";992;"j"
"IT";"tptincj992";"p35p36";1850;"944.9000000000001";992;"j"
"IT";"tptincj992";"p35p36";1880;"1071.2";992;"j"
"IT";"tptincj992";"p35p36";1900;"1394.4";992;"j"
"IT";"tptincj992";"p35p36";1910;"1795.8";992;"j"
"IT";"tptincj992";"p35p36";1920;"2357.9";992;"j"
"IT";"tptincj992";"p35p36";1930;"2933.1";992;"j"
"IT";"tptincj992";"p35p36";1940;"2408";992;"j"
"IT";"tptincj992";"p35p36";1950;"5173.900000000001";992;"j"
"IT";"tptincj992";"p35p36";1960;"8156.8";992;"j"
"IT";"tptincj992";"p35p36";1970;"15974.6";992;"j"
"IT";"tptincj992";"p35p36";1980;"17876.8";992;"j"
"IT";"tptincj992";"p35p36";1981;"17967.1";992;"j"
"IT";"tptincj992";"p35p36";1982;"17882.8";992;"j"
"IT";"tptincj992";"p35p36";1983;"18023.6";992;"j"
"IT";"tptincj992";"p35p36";1984;"18198.7";992;"j"
"IT";"tptincj992";"p35p36";1985;"18393.3";992;"j"
"IT";"tptincj992";"p35p36";1986;"18546.1";992;"j"
"IT";"tptincj992";"p35p36";1987;"19077.5";992;"j"
"IT";"tptincj992";"p35p36";1988;"18805.9";992;"j"
"IT";"tptincj992";"p35p36";1989;"19378.6";992;"j"
"IT";"tptincj992";"p35p36";1990;"19230.6";992;"j"
"IT";"tptincj992";"p35p36";1991;"19665.8";992;"j"
"IT";"tptincj992";"p35p36";1992;"19121.7";992;"j"
"IT";"tptincj992";"p35p36";1993;"18234.2";992;"j"
"IT";"tptincj992";"p35p36";1994;"17868.5";992;"j"
"IT";"tptincj992";"p35p36";1995;"18285.8";992;"j"
"IT";"tptincj992";"p35p36";1996;"18372.4";992;"j"
"IT";"tptincj992";"p35p36";1997;"18825.8";992;"j"
"IT";"tptincj992";"p35p36";1998;"18553.7";992;"j"
"IT";"tptincj992";"p35p36";1999;"19050.5";992;"j"
"IT";"tptincj992";"p35p36";2000;"19476.8";992;"j"
"IT";"tptincj992";"p35p36";2001;"19537.9";992;"j"
"IT";"tptincj992";"p35p36";2002;"19656";992;"j"
"IT";"tptincj992";"p35p36";2003;"19541.1";992;"j"
"IT";"tptincj992";"p35p36";2004;"19365.4";992;"j"
"IT";"tptincj992";"p35p36";2005;"20047.5";992;"j"
"IT";"tptincj992";"p35p36";2006;"20111.5";992;"j"
"IT";"tptincj992";"p35p36";2007;"20154.4";992;"j"
"IT";"tptincj992";"p35p36";2008;"20283";992;"j"
"IT";"tptincj992";"p35p36";2009;"18782.9";992;"j"
"IT";"tptincj992";"p35p36";2010;"18701.2";992;"j"
"IT";"tptincj992";"p35p36";2011;"18537.8";992;"j"
"IT";"tptincj992";"p35p36";2012;"17570.6";992;"j"
"IT";"tptincj992";"p35p36";2013;"17003.1";992;"j"
"IT";"tptincj992";"p35p36";2014;"17035";992;"j"
"IT";"tptincj992";"p35p36";2015;"17234.5";992;"j"
"IT";"tptincj992";"p35p36";2016;"17229.9";992;"j"
"IT";"tptincj992";"p35p36";2017;"17303.9";992;"j"
"IT";"tptincj992";"p35p36";2018;"17671.1";992;"j"
"IT";"tptincj992";"p35p36";2019;"17758";992;"j"
"IT";"tptincj992";"p35p36";2020;"16033.6";992;"j"
"IT";"tptincj992";"p35p36";2021;"17487.7";992;"j"
"IT";"tptincj992";"p35p36";2022;"18150.2";992;"j"
"IT";"tptincj992";"p35p36";2023;"18291.2";992;"j"
"IT";"tptincj992";"p36p100";1820;"1017.2";992;"j"
"IT";"tptincj992";"p36p100";1850;"950.2";992;"j"
"IT";"tptincj992";"p36p100";1880;"1075.9";992;"j"
"IT";"tptincj992";"p36p100";1900;"1405.5";992;"j"
"IT";"tptincj992";"p36p100";1910;"1815.5";992;"j"
"IT";"tptincj992";"p36p100";1920;"2402.8";992;"j"
"IT";"tptincj992";"p36p100";1930;"3004.1";992;"j"
"IT";"tptincj992";"p36p100";1940;"2451";992;"j"
"IT";"tptincj992";"p36p100";1950;"5299.5";992;"j"
"IT";"tptincj992";"p36p100";1960;"8335.9";992;"j"
"IT";"tptincj992";"p36p100";1970;"16374.2";992;"j"
"IT";"tptincj992";"p36p100";1980;"18372.9";992;"j"
"IT";"tptincj992";"p36p100";1981;"18455.8";992;"j"
"IT";"tptincj992";"p36p100";1982;"18336.3";992;"j"
"IT";"tptincj992";"p36p100";1983;"18494.3";992;"j"
"IT";"tptincj992";"p36p100";1984;"18688.2";992;"j"
"IT";"tptincj992";"p36p100";1985;"18882.7";992;"j"
"IT";"tptincj992";"p36p100";1986;"19042.9";992;"j"
"IT";"tptincj992";"p36p100";1987;"19508.6";992;"j"
"IT";"tptincj992";"p36p100";1988;"19296.8";992;"j"
"IT";"tptincj992";"p36p100";1989;"19816.4";992;"j"
"IT";"tptincj992";"p36p100";1990;"19781.5";992;"j"
"IT";"tptincj992";"p36p100";1991;"20196.7";992;"j"
"IT";"tptincj992";"p36p100";1992;"19588.4";992;"j"
"IT";"tptincj992";"p36p100";1993;"18757.1";992;"j"
"IT";"tptincj992";"p36p100";1994;"18385.7";992;"j"
"IT";"tptincj992";"p36p100";1995;"18780.5";992;"j"
"IT";"tptincj992";"p36p100";1996;"18944.7";992;"j"
"IT";"tptincj992";"p36p100";1997;"19405.9";992;"j"
"IT";"tptincj992";"p36p100";1998;"19004.2";992;"j"
"IT";"tptincj992";"p36p100";1999;"19543";992;"j"
"IT";"tptincj992";"p36p100";2000;"20008.6";992;"j"
"IT";"tptincj992";"p36p100";2001;"20123.1";992;"j"
"IT";"tptincj992";"p36p100";2002;"20186";992;"j"
"IT";"tptincj992";"p36p100";2003;"20057";992;"j"
"IT";"tptincj992";"p36p100";2004;"19857.7";992;"j"
"IT";"tptincj992";"p36p100";2005;"20546.1";992;"j"
"IT";"tptincj992";"p36p100";2006;"20659";992;"j"
"IT";"tptincj992";"p36p100";2007;"20666.1";992;"j"
"IT";"tptincj992";"p36p100";2008;"20864.7";992;"j"
"IT";"tptincj992";"p36p100";2009;"19274.9";992;"j"
"IT";"tptincj992";"p36p100";2010;"19171.6";992;"j"
"IT";"tptincj992";"p36p100";2011;"19048.7";992;"j"
"IT";"tptincj992";"p36p100";2012;"18011.2";992;"j"
"IT";"tptincj992";"p36p100";2013;"17542.1";992;"j"
"IT";"tptincj992";"p36p100";2014;"17491.5";992;"j"
"IT";"tptincj992";"p36p100";2015;"17687.8";992;"j"
"IT";"tptincj992";"p36p100";2016;"17674.8";992;"j"
"IT";"tptincj992";"p36p100";2017;"17738.6";992;"j"
"IT";"tptincj992";"p36p100";2018;"18116";992;"j"
"IT";"tptincj992";"p36p100";2019;"18197.2";992;"j"
"IT";"tptincj992";"p36p100";2020;"16435.2";992;"j"
"IT";"tptincj992";"p36p100";2021;"17925.9";992;"j"
"IT";"tptincj992";"p36p100";2022;"18605";992;"j"
"IT";"tptincj992";"p36p100";2023;"18749.4";992;"j"
"IT";"tptincj992";"p36p37";1820;"1017.2";992;"j"
"IT";"tptincj992";"p36p37";1850;"950.2";992;"j"
"IT";"tptincj992";"p36p37";1880;"1075.9";992;"j"
"IT";"tptincj992";"p36p37";1900;"1405.5";992;"j"
"IT";"tptincj992";"p36p37";1910;"1815.5";992;"j"
"IT";"tptincj992";"p36p37";1920;"2402.8";992;"j"
"IT";"tptincj992";"p36p37";1930;"3004.1";992;"j"
"IT";"tptincj992";"p36p37";1940;"2451";992;"j"
"IT";"tptincj992";"p36p37";1950;"5299.5";992;"j"
"IT";"tptincj992";"p36p37";1960;"8335.9";992;"j"
"IT";"tptincj992";"p36p37";1970;"16374.2";992;"j"
"IT";"tptincj992";"p36p37";1980;"18372.9";992;"j"
"IT";"tptincj992";"p36p37";1981;"18455.8";992;"j"
"IT";"tptincj992";"p36p37";1982;"18336.3";992;"j"
"IT";"tptincj992";"p36p37";1983;"18494.3";992;"j"
"IT";"tptincj992";"p36p37";1984;"18688.2";992;"j"
"IT";"tptincj992";"p36p37";1985;"18882.7";992;"j"
"IT";"tptincj992";"p36p37";1986;"19042.9";992;"j"
"IT";"tptincj992";"p36p37";1987;"19508.6";992;"j"
"IT";"tptincj992";"p36p37";1988;"19296.8";992;"j"
"IT";"tptincj992";"p36p37";1989;"19816.4";992;"j"
"IT";"tptincj992";"p36p37";1990;"19781.5";992;"j"
"IT";"tptincj992";"p36p37";1991;"20196.7";992;"j"
"IT";"tptincj992";"p36p37";1992;"19588.4";992;"j"
"IT";"tptincj992";"p36p37";1993;"18757.1";992;"j"
"IT";"tptincj992";"p36p37";1994;"18385.7";992;"j"
"IT";"tptincj992";"p36p37";1995;"18780.5";992;"j"
"IT";"tptincj992";"p36p37";1996;"18944.7";992;"j"
"IT";"tptincj992";"p36p37";1997;"19405.9";992;"j"
"IT";"tptincj992";"p36p37";1998;"19004.2";992;"j"
"IT";"tptincj992";"p36p37";1999;"19543";992;"j"
"IT";"tptincj992";"p36p37";2000;"20008.6";992;"j"
"IT";"tptincj992";"p36p37";2001;"20123.1";992;"j"
"IT";"tptincj992";"p36p37";2002;"20186";992;"j"
"IT";"tptincj992";"p36p37";2003;"20057";992;"j"
"IT";"tptincj992";"p36p37";2004;"19857.7";992;"j"
"IT";"tptincj992";"p36p37";2005;"20546.1";992;"j"
"IT";"tptincj992";"p36p37";2006;"20659";992;"j"
"IT";"tptincj992";"p36p37";2007;"20666.1";992;"j"
"IT";"tptincj992";"p36p37";2008;"20864.7";992;"j"
"IT";"tptincj992";"p36p37";2009;"19274.9";992;"j"
"IT";"tptincj992";"p36p37";2010;"19171.6";992;"j"
"IT";"tptincj992";"p36p37";2011;"19048.7";992;"j"
"IT";"tptincj992";"p36p37";2012;"18011.2";992;"j"
"IT";"tptincj992";"p36p37";2013;"17542.1";992;"j"
"IT";"tptincj992";"p36p37";2014;"17491.5";992;"j"
"IT";"tptincj992";"p36p37";2015;"17687.8";992;"j"
"IT";"tptincj992";"p36p37";2016;"17674.8";992;"j"
"IT";"tptincj992";"p36p37";2017;"17738.6";992;"j"
"IT";"tptincj992";"p36p37";2018;"18116";992;"j"
"IT";"tptincj992";"p36p37";2019;"18197.2";992;"j"
"IT";"tptincj992";"p36p37";2020;"16435.2";992;"j"
"IT";"tptincj992";"p36p37";2021;"17925.9";992;"j"
"IT";"tptincj992";"p36p37";2022;"18605";992;"j"
"IT";"tptincj992";"p36p37";2023;"18749.4";992;"j"
"IT";"tptincj992";"p37p100";1820;"1022.7";992;"j"
"IT";"tptincj992";"p37p100";1850;"955.4000000000001";992;"j"
"IT";"tptincj992";"p37p100";1880;"1080.4";992;"j"
"IT";"tptincj992";"p37p100";1900;"1416.4";992;"j"
"IT";"tptincj992";"p37p100";1910;"1834.8";992;"j"
"IT";"tptincj992";"p37p100";1920;"2447.2";992;"j"
"IT";"tptincj992";"p37p100";1930;"3074.8";992;"j"
"IT";"tptincj992";"p37p100";1940;"2493.6";992;"j"
"IT";"tptincj992";"p37p100";1950;"5424.5";992;"j"
"IT";"tptincj992";"p37p100";1960;"8513.9";992;"j"
"IT";"tptincj992";"p37p100";1970;"16772.5";992;"j"
"IT";"tptincj992";"p37p100";1980;"18835.2";992;"j"
"IT";"tptincj992";"p37p100";1981;"18922.4";992;"j"
"IT";"tptincj992";"p37p100";1982;"18796.4";992;"j"
"IT";"tptincj992";"p37p100";1983;"18944.7";992;"j"
"IT";"tptincj992";"p37p100";1984;"19154.4";992;"j"
"IT";"tptincj992";"p37p100";1985;"19355.5";992;"j"
"IT";"tptincj992";"p37p100";1986;"19553.1";992;"j"
"IT";"tptincj992";"p37p100";1987;"19913.8";992;"j"
"IT";"tptincj992";"p37p100";1988;"19788.1";992;"j"
"IT";"tptincj992";"p37p100";1989;"20221.5";992;"j"
"IT";"tptincj992";"p37p100";1990;"20315.8";992;"j"
"IT";"tptincj992";"p37p100";1991;"20667.1";992;"j"
"IT";"tptincj992";"p37p100";1992;"20066";992;"j"
"IT";"tptincj992";"p37p100";1993;"19256.5";992;"j"
"IT";"tptincj992";"p37p100";1994;"18918.7";992;"j"
"IT";"tptincj992";"p37p100";1995;"19308.5";992;"j"
"IT";"tptincj992";"p37p100";1996;"19468.4";992;"j"
"IT";"tptincj992";"p37p100";1997;"19937.7";992;"j"
"IT";"tptincj992";"p37p100";1998;"19419.2";992;"j"
"IT";"tptincj992";"p37p100";1999;"19992.3";992;"j"
"IT";"tptincj992";"p37p100";2000;"20491.7";992;"j"
"IT";"tptincj992";"p37p100";2001;"20658.6";992;"j"
"IT";"tptincj992";"p37p100";2002;"20650.6";992;"j"
"IT";"tptincj992";"p37p100";2003;"20552.5";992;"j"
"IT";"tptincj992";"p37p100";2004;"20376";992;"j"
"IT";"tptincj992";"p37p100";2005;"21062.6";992;"j"
"IT";"tptincj992";"p37p100";2006;"21249.9";992;"j"
"IT";"tptincj992";"p37p100";2007;"21193.8";992;"j"
"IT";"tptincj992";"p37p100";2008;"21426.5";992;"j"
"IT";"tptincj992";"p37p100";2009;"19770.3";992;"j"
"IT";"tptincj992";"p37p100";2010;"19640.5";992;"j"
"IT";"tptincj992";"p37p100";2011;"19574.7";992;"j"
"IT";"tptincj992";"p37p100";2012;"18456.9";992;"j"
"IT";"tptincj992";"p37p100";2013;"18037.1";992;"j"
"IT";"tptincj992";"p37p100";2014;"17943.5";992;"j"
"IT";"tptincj992";"p37p100";2015;"18160.8";992;"j"
"IT";"tptincj992";"p37p100";2016;"18132.7";992;"j"
"IT";"tptincj992";"p37p100";2017;"18224.8";992;"j"
"IT";"tptincj992";"p37p100";2018;"18598.6";992;"j"
"IT";"tptincj992";"p37p100";2019;"18677.3";992;"j"
"IT";"tptincj992";"p37p100";2020;"16863.6";992;"j"
"IT";"tptincj992";"p37p100";2021;"18419.6";992;"j"
"IT";"tptincj992";"p37p100";2022;"19086.1";992;"j"
"IT";"tptincj992";"p37p100";2023;"19249";992;"j"
"IT";"tptincj992";"p37p38";1820;"1022.7";992;"j"
"IT";"tptincj992";"p37p38";1850;"955.4000000000001";992;"j"
"IT";"tptincj992";"p37p38";1880;"1080.4";992;"j"
"IT";"tptincj992";"p37p38";1900;"1416.4";992;"j"
"IT";"tptincj992";"p37p38";1910;"1834.8";992;"j"
"IT";"tptincj992";"p37p38";1920;"2447.2";992;"j"
"IT";"tptincj992";"p37p38";1930;"3074.8";992;"j"
"IT";"tptincj992";"p37p38";1940;"2493.6";992;"j"
"IT";"tptincj992";"p37p38";1950;"5424.5";992;"j"
"IT";"tptincj992";"p37p38";1960;"8513.9";992;"j"
"IT";"tptincj992";"p37p38";1970;"16772.5";992;"j"
"IT";"tptincj992";"p37p38";1980;"18835.2";992;"j"
"IT";"tptincj992";"p37p38";1981;"18922.4";992;"j"
"IT";"tptincj992";"p37p38";1982;"18796.4";992;"j"
"IT";"tptincj992";"p37p38";1983;"18944.7";992;"j"
"IT";"tptincj992";"p37p38";1984;"19154.4";992;"j"
"IT";"tptincj992";"p37p38";1985;"19355.5";992;"j"
"IT";"tptincj992";"p37p38";1986;"19553.1";992;"j"
"IT";"tptincj992";"p37p38";1987;"19913.8";992;"j"
"IT";"tptincj992";"p37p38";1988;"19788.1";992;"j"
"IT";"tptincj992";"p37p38";1989;"20221.5";992;"j"
"IT";"tptincj992";"p37p38";1990;"20315.8";992;"j"
"IT";"tptincj992";"p37p38";1991;"20667.1";992;"j"
"IT";"tptincj992";"p37p38";1992;"20066";992;"j"
"IT";"tptincj992";"p37p38";1993;"19256.5";992;"j"
"IT";"tptincj992";"p37p38";1994;"18918.7";992;"j"
"IT";"tptincj992";"p37p38";1995;"19308.5";992;"j"
"IT";"tptincj992";"p37p38";1996;"19468.4";992;"j"
"IT";"tptincj992";"p37p38";1997;"19937.7";992;"j"
"IT";"tptincj992";"p37p38";1998;"19419.2";992;"j"
